0.000000 0.000000 1.430000 1.415000 
0.000000 0.010000 1.430000 1.415000 
0.000000 0.020000 1.430000 1.415000 
0.000000 0.030000 1.430000 1.415000 
0.000000 0.040000 1.430000 1.415000 
0.000000 0.050000 1.430000 1.415000 
0.000000 0.060000 1.430000 1.415000 
0.000000 0.070000 1.430000 1.415000 
0.000000 0.080000 1.430000 1.415000 
0.000000 0.090000 1.430000 1.415000 
0.000000 0.100000 1.430000 1.415000 
0.000000 0.110000 1.430000 1.415000 
0.000000 0.120000 1.430000 1.415000 
0.000000 0.130000 1.430000 1.415000 
0.000000 0.140000 1.430000 1.415000 
0.000000 0.150000 1.430000 1.415000 
0.000000 0.160000 1.430000 1.415000 
0.000000 0.170000 1.430000 1.415000 
0.000000 0.180000 1.430000 1.415000 
0.000000 0.190000 1.430000 1.415000 
0.000000 0.200000 1.430000 1.415000 
0.000000 0.210000 1.430000 1.415000 
0.000000 0.220000 1.430000 1.415000 
0.000000 0.230000 1.430000 1.415000 
0.000000 0.240000 1.430000 1.415000 
0.000000 0.250000 1.430000 1.415000 
0.000000 0.260000 1.430000 1.415000 
0.000000 0.270000 1.430000 1.415000 
0.000000 0.280000 1.430000 1.415000 
0.000000 0.290000 1.430000 1.415000 
0.000000 0.300000 1.430000 1.415000 
0.000000 0.310000 1.430000 1.415000 
0.000000 0.320000 1.430000 1.415000 
0.000000 0.330000 1.430000 1.415000 
0.000000 0.340000 1.430000 1.415000 
0.000000 0.350000 1.430000 1.415000 
0.000000 0.360000 1.430000 1.415000 
0.000000 0.370000 1.430000 1.415000 
0.000000 0.380000 1.430000 1.415000 
0.000000 0.390000 1.430000 1.415000 
0.000000 0.400000 1.430000 1.415000 
0.000000 0.410000 1.430000 1.415000 
0.000000 0.420000 1.430000 1.415000 
0.000000 0.430000 1.430000 1.415000 
0.000000 0.440000 1.430000 1.415000 
0.000000 0.450000 1.430000 1.415000 
0.000000 0.460000 1.430000 1.415000 
0.000000 0.470000 1.430000 1.415000 
0.000000 0.480000 1.430000 1.415000 
0.000000 0.490000 1.430000 1.415000 
0.000000 0.500000 1.430000 1.415000 
0.000000 0.510000 1.430000 1.415000 
0.000000 0.520000 1.430000 1.415000 
0.000000 0.530000 1.430000 1.415000 
0.000000 0.540000 1.430000 1.415000 
0.000000 0.550000 1.430000 1.415000 
0.000000 0.560000 1.430000 1.415000 
0.000000 0.570000 1.430000 1.415000 
0.000000 0.580000 1.430000 1.415000 
0.000000 0.590000 1.430000 1.415000 
0.000000 0.600000 1.430000 1.415000 
0.000000 0.610000 1.430000 1.415000 
0.000000 0.620000 1.430000 1.415000 
0.000000 0.630000 1.430000 1.415000 
0.000000 0.640000 1.430000 1.415000 
0.000000 0.650000 1.430000 1.415000 
0.000000 0.660000 1.430000 1.415000 
0.000000 0.670000 1.430000 1.415000 
0.000000 0.680000 1.430000 1.415000 
0.000000 0.690000 1.430000 1.415000 
0.000000 0.700000 1.430000 1.415000 
0.000000 0.710000 1.430000 1.415000 
0.000000 0.720000 1.430000 1.415000 
0.000000 0.730000 1.430000 1.415000 
0.000000 0.740000 1.430000 1.415000 
0.000000 0.750000 1.430000 1.415000 
0.000000 0.760000 1.430000 1.415000 
0.000000 0.770000 1.430000 1.415000 
0.000000 0.780000 1.430000 1.415000 
0.000000 0.790000 1.430000 1.415000 
0.000000 0.800000 1.430000 1.415000 
0.000000 0.810000 1.430000 1.415000 
0.000000 0.820000 1.430000 1.415000 
0.000000 0.830000 1.430000 1.415000 
0.000000 0.840000 1.430000 1.415000 
0.000000 0.850000 1.430000 1.415000 
0.000000 0.860000 1.430000 1.415000 
0.000000 0.870000 1.430000 1.415000 
0.000000 0.880000 1.430000 1.415000 
0.000000 0.890000 1.430000 1.415000 
0.000000 0.900000 1.430000 1.415000 
0.000000 0.910000 1.430000 1.415000 
0.000000 0.920000 1.430000 1.415000 
0.000000 0.930000 1.430000 1.415000 
0.000000 0.940000 1.430000 1.415000 
0.000000 0.950000 1.430000 1.415000 
0.000000 0.960000 1.430000 1.415000 
0.000000 0.970000 1.430000 1.415000 
0.000000 0.980000 1.430000 1.415000 
0.000000 0.990000 1.430000 1.415000 
0.000000 1.000000 1.430000 1.415000 
0.010000 0.000000 267.267421 264.439055 
0.010000 0.010000 269.925692 267.069441 
0.010000 0.020000 272.233670 269.353210 
0.010000 0.030000 274.237515 271.336035 
0.010000 0.040000 275.977303 273.057574 
0.010000 0.050000 277.487831 274.552257 
0.010000 0.060000 278.799308 275.849978 
0.010000 0.070000 279.937965 276.976691 
0.010000 0.080000 280.926575 277.954930 
0.010000 0.090000 281.784909 278.804261 
0.010000 0.100000 282.530135 279.541670 
0.010000 0.110000 283.177157 280.181905 
0.010000 0.120000 283.738915 280.737771 
0.010000 0.130000 284.226645 281.220385 
0.010000 0.140000 284.650101 281.639399 
0.010000 0.150000 285.017753 282.003194 
0.010000 0.160000 285.336953 282.319045 
0.010000 0.170000 285.614085 282.593270 
0.010000 0.180000 285.854692 282.831354 
0.010000 0.190000 286.063586 283.038057 
0.010000 0.200000 286.244945 283.217514 
0.010000 0.210000 286.402397 283.373313 
0.010000 0.220000 286.539089 283.508572 
0.010000 0.230000 286.657757 283.625995 
0.010000 0.240000 286.760773 283.727931 
0.010000 0.250000 286.850198 283.816418 
0.010000 0.260000 286.927820 283.893226 
0.010000 0.270000 286.995192 283.959891 
0.010000 0.280000 287.053661 284.017747 
0.010000 0.290000 287.104397 284.067950 
0.010000 0.300000 287.148413 284.111505 
0.010000 0.310000 287.186592 284.149283 
0.010000 0.320000 287.219695 284.182039 
0.010000 0.330000 287.248386 284.210429 
0.010000 0.340000 287.273238 284.235020 
0.010000 0.350000 287.294747 284.256304 
0.010000 0.360000 287.313345 284.274707 
0.010000 0.370000 287.329403 284.290596 
0.010000 0.380000 287.343243 284.304291 
0.010000 0.390000 287.355141 284.316064 
0.010000 0.400000 287.365334 284.326150 
0.010000 0.410000 287.374028 284.334753 
0.010000 0.420000 287.381396 284.342043 
0.010000 0.430000 287.387585 284.348167 
0.010000 0.440000 287.392718 284.353247 
0.010000 0.450000 287.396900 284.357385 
0.010000 0.460000 287.400213 284.360663 
0.010000 0.470000 287.402723 284.363147 
0.010000 0.480000 287.404481 284.364886 
0.010000 0.490000 287.405522 284.365916 
0.010000 0.500000 287.405867 284.366257 
0.010000 0.510000 287.405522 284.365916 
0.010000 0.520000 287.404481 284.364886 
0.010000 0.530000 287.402723 284.363147 
0.010000 0.540000 287.400213 284.360663 
0.010000 0.550000 287.396900 284.357385 
0.010000 0.560000 287.392718 284.353247 
0.010000 0.570000 287.387585 284.348167 
0.010000 0.580000 287.381396 284.342043 
0.010000 0.590000 287.374028 284.334753 
0.010000 0.600000 287.365334 284.326150 
0.010000 0.610000 287.355141 284.316064 
0.010000 0.620000 287.343243 284.304291 
0.010000 0.630000 287.329403 284.290596 
0.010000 0.640000 287.313345 284.274707 
0.010000 0.650000 287.294747 284.256304 
0.010000 0.660000 287.273238 284.235020 
0.010000 0.670000 287.248386 284.210429 
0.010000 0.680000 287.219695 284.182039 
0.010000 0.690000 287.186592 284.149283 
0.010000 0.700000 287.148413 284.111505 
0.010000 0.710000 287.104397 284.067950 
0.010000 0.720000 287.053661 284.017747 
0.010000 0.730000 286.995192 283.959891 
0.010000 0.740000 286.927820 283.893226 
0.010000 0.750000 286.850198 283.816418 
0.010000 0.760000 286.760773 283.727931 
0.010000 0.770000 286.657757 283.625995 
0.010000 0.780000 286.539089 283.508572 
0.010000 0.790000 286.402397 283.373313 
0.010000 0.800000 286.244945 283.217514 
0.010000 0.810000 286.063586 283.038057 
0.010000 0.820000 285.854692 282.831354 
0.010000 0.830000 285.614085 282.593270 
0.010000 0.840000 285.336953 282.319045 
0.010000 0.850000 285.017753 282.003194 
0.010000 0.860000 284.650101 281.639399 
0.010000 0.870000 284.226645 281.220385 
0.010000 0.880000 283.738915 280.737771 
0.010000 0.890000 283.177157 280.181905 
0.010000 0.900000 282.530135 279.541670 
0.010000 0.910000 281.784909 278.804261 
0.010000 0.920000 280.926575 277.954930 
0.010000 0.930000 279.937965 276.976691 
0.010000 0.940000 278.799308 275.849978 
0.010000 0.950000 277.487831 274.552257 
0.010000 0.960000 275.977303 273.057574 
0.010000 0.970000 274.237515 271.336035 
0.010000 0.980000 272.233670 269.353210 
0.010000 0.990000 269.925692 267.069441 
0.010000 1.000000 267.267421 264.439055 
0.020000 0.000000 1909.278899 -1888.074811 
0.020000 0.010000 3449.792414 -2355.252165 
0.020000 0.020000 4270.438371 -2633.025790 
0.020000 0.030000 4726.428117 -2811.249226 
0.020000 0.040000 4995.225684 -2935.183485 
0.020000 0.050000 5165.779336 -3027.861184 
0.020000 0.060000 5282.930126 -3101.212509 
0.020000 0.070000 5369.513731 -3161.600998 
0.020000 0.080000 5437.362147 -3212.579238 
0.020000 0.090000 5492.782180 -3256.262173 
0.020000 0.100000 5539.285681 -3294.013044 
0.020000 0.110000 5578.952208 -3326.787528 
0.020000 0.120000 5613.111004 -3355.307814 
0.020000 0.130000 5642.684035 -3380.152012 
0.020000 0.140000 5668.360130 -3401.801305 
0.020000 0.150000 5690.684804 -3420.665940 
0.020000 0.160000 5710.107895 -3437.100512 
0.020000 0.170000 5727.009937 -3451.413759 
0.020000 0.180000 5741.717727 -3463.875439 
0.020000 0.190000 5754.514284 -3474.721582 
0.020000 0.200000 5765.645792 -3484.158760 
0.020000 0.210000 5775.326848 -3492.367704 
0.020000 0.220000 5783.744661 -3499.506440 
0.020000 0.230000 5791.062577 -3505.713045 
0.020000 0.240000 5797.423079 -3511.108077 
0.020000 0.250000 5802.950410 -3515.796721 
0.020000 0.260000 5807.752851 -3519.870697 
0.020000 0.270000 5811.924732 -3523.409928 
0.020000 0.280000 5815.548185 -3526.484022 
0.020000 0.290000 5818.694692 -3529.153574 
0.020000 0.300000 5821.426437 -3531.471303 
0.020000 0.310000 5823.797490 -3533.483058 
0.020000 0.320000 5825.854847 -3535.228691 
0.020000 0.330000 5827.639333 -3536.742827 
0.020000 0.340000 5829.186396 -3538.055531 
0.020000 0.350000 5830.526793 -3539.192893 
0.020000 0.360000 5831.687194 -3540.177536 
0.020000 0.370000 5832.690704 -3541.029059 
0.020000 0.380000 5833.557313 -3541.764424 
0.020000 0.390000 5834.304296 -3542.398284 
0.020000 0.400000 5834.946547 -3542.943276 
0.020000 0.410000 5835.496877 -3543.410270 
0.020000 0.420000 5835.966267 -3543.808584 
0.020000 0.430000 5836.364087 -3544.146166 
0.020000 0.440000 5836.698279 -3544.429755 
0.020000 0.450000 5836.975515 -3544.665013 
0.020000 0.460000 5837.201332 -3544.856639 
0.020000 0.470000 5837.380241 -3545.008459 
0.020000 0.480000 5837.515815 -3545.123506 
0.020000 0.490000 5837.610762 -3545.204078 
0.020000 0.500000 5837.666980 -3545.251785 
0.020000 0.510000 5837.685591 -3545.267580 
0.020000 0.520000 5837.666967 -3545.251777 
0.020000 0.530000 5837.610736 -3545.204061 
0.020000 0.540000 5837.515772 -3545.123479 
0.020000 0.550000 5837.380179 -3545.008419 
0.020000 0.560000 5837.201246 -3544.856583 
0.020000 0.570000 5836.975398 -3544.664938 
0.020000 0.580000 5836.698121 -3544.429653 
0.020000 0.590000 5836.363876 -3544.146030 
0.020000 0.600000 5835.965986 -3543.808403 
0.020000 0.610000 5835.496503 -3543.410029 
0.020000 0.620000 5834.946050 -3542.942956 
